URLs
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=649
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=639
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=5218
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=2976
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=132602
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=6497
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=1560
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=954
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=313
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=958
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=3441
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=180
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=3945
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=6156
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=4628
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=2987
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=3591
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=5623
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=5035
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=4756
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=8763
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=8789
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=5037
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=2992
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=5019
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=4757
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=676
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=310
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=4601
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=324
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=6050
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=5910
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=5642
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=4622
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=4358
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=6522
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=3712
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=6335
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=2505
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=2843
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=2384
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=5902
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=5621
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=3708
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=2249
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=4887
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=1786
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=148
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=290
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=2247
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=2989
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=2993
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=4618
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=6784
https://portal.ccd.gov.jo/search/bycompanynameframe21.aspx?CompanyID=5918
